목적/사유,위도,경도,grade,EMD_CD,EMD_ENG_NM,EMD_KOR_NM
절도사건,37.210962440000003,126.856002799999999,"3","41590262",Namyang-eup,남양읍
"폭력,절도사건",37.210862849999998,127.051366799999997,"4","41590117",Byeongjeom-dong,병점동
절도사건,37.206936990000003,127.037642300000002,"3","41590117",Byeongjeom-dong,병점동
교통사고,37.173263169999998,126.801588300000006,"2","41590262",Namyang-eup,남양읍
교통사고,37.220449870000003,126.721766799999997,"2","41590340",Songsan-myeon,송산면
교통사고,37.219025559999999,126.957789800000000,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.243174400000001,126.953831699999995,"2","41590310",Maesong-myeon,매송면
교통사고,37.201242729999997,127.040043800000007,"2","41590117",Byeongjeom-dong,병점동
성폭력사건,37.127758280000002,126.921028199999995,"5","41590259",Hyangnam-eup,향남읍
절도사건,37.221374369999999,126.948356300000000,"3","41590253",Bongdam-eup,봉담읍
절도사건,37.130622000000002,126.907972999999998,"3","41590259",Hyangnam-eup,향남읍
절도사건,37.136652429999998,126.908659799999995,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.214946859999998,126.957497000000004,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.225724049999997,126.985947300000007,"2","41590124",Gian-dong,기안동
교통사고,37.207038210000000,127.062680799999995,"2","41590127",Bansong-dong,반송동
교통사고,37.218025969999999,126.947704799999997,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.075364209999996,126.880890399999998,"3","41590370",Jangan-myeon,장안면
강간사건,37.131846050000000,126.921453700000001,"5","41590259",Hyangnam-eup,향남읍
절도사건,37.029284050000001,126.857751800000003,"3","41590370",Jangan-myeon,장안면
절도사건,37.079733849999997,126.859005699999997,"3","41590370",Jangan-myeon,장안면
재물손괴,37.210624869999997,127.004936200000003,"2","41590125",Songsan-dong,송산동
교통사고,37.202083049999999,127.038948599999998,"2","41590117",Byeongjeom-dong,병점동
교통사고,37.198071079999998,127.065757800000000,"2","41590127",Bansong-dong,반송동
변사사건,37.132845959999997,126.899605300000005,"5","41590259",Hyangnam-eup,향남읍
절도사건,37.071835000000000,126.893022999999999,"3","41590259",Hyangnam-eup,향남읍
도로교통법위반,37.214946859999998,126.957497000000004,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.197614909999999,126.819675300000000,"3","41590262",Namyang-eup,남양읍
교통사고,37.206918170000002,127.075537199999999,"2","41590128",Seogu-dong,석우동
미귀가자,37.216895970000003,126.976693400000002,"5","41590253",Bongdam-eup,봉담읍
횡령사건,37.205868920000000,127.062333199999998,"4","41590127",Bansong-dong,반송동
교통사고,37.081799889999999,126.816098600000004,"2","41590256",Ujeong-eup,우정읍
교통사고,37.172386000000003,127.090677999999997,"2","41590138",Banggyo-dong,방교동
교통사고,37.194782429999997,127.075002699999999,"2","41590127",Bansong-dong,반송동
재물손괴,37.240972239999998,126.951564500000003,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.078534920000003,126.815202600000006,"3","41590370",Jangan-myeon,장안면
절도사건,37.131752079999998,126.919589599999995,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.192830280000003,127.066903400000001,"2","41590127",Bansong-dong,반송동
교통사고,37.132427819999997,126.910818100000000,"2","41590259",Hyangnam-eup,향남읍
절도사건,37.220626060000001,126.950058600000006,"3","41590253",Bongdam-eup,봉담읍
절도사건,37.221799920000002,126.951494299999993,"3","41590253",Bongdam-eup,봉담읍
교통사고,37.214343229999997,127.036601099999999,"2","41590116",Jinan-dong,진안동
절도사건,37.199185980000003,127.077800100000005,"3","41590127",Bansong-dong,반송동
사기절도사건,37.213568410000001,127.039446400000003,"3","41590116",Jinan-dong,진안동
폭행사건,37.125301729999997,126.985734899999997,"4","41590259",Hyangnam-eup,향남읍
절도사건,37.199654010000003,127.052874200000005,"3","41590118",Neung-dong,능동
도로교통법위반,37.214557810000002,126.978140199999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.194121840000001,126.939265100000000,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.214946859999998,126.957497000000004,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.208095849999999,127.073810600000002,"2","41590128",Seogu-dong,석우동
도주사건,37.192758759999997,127.072227999999996,"3","41590127",Bansong-dong,반송동
교통사고,37.251010569999998,126.921033699999995,"2","41590310",Maesong-myeon,매송면
절도사건,37.204445819999997,127.059500200000002,"3","41590127",Bansong-dong,반송동
절도사건,37.244784099999997,126.946319200000005,"3","41590310",Maesong-myeon,매송면
교통사고,37.082823750000003,126.818892300000002,"2","41590256",Ujeong-eup,우정읍
교통사고,37.216845390000003,127.058864999999997,"2","41590118",Neung-dong,능동
미귀가자,37.088283879999999,126.820977400000004,"5","41590256",Ujeong-eup,우정읍
교통사고,37.211103930000000,127.066970499999996,"2","41590127",Bansong-dong,반송동
교통사고,37.084638759999997,126.812972299999998,"2","41590256",Ujeong-eup,우정읍
폭행사건,37.125958709999999,126.918813799999995,"4","41590259",Hyangnam-eup,향남읍
교통사고,37.217833259999999,127.060217399999999,"2","41590118",Neung-dong,능동
절도사건,37.235780640000002,127.061956300000006,"3","41590120",Banwol-dong,반월동
실종사건,37.172559270000001,126.658297099999999,"5","41590350",Seosin-myeon,서신면
재물손괴,37.200225820000000,127.031323599999993,"2","41590117",Byeongjeom-dong,병점동
특수공무집행방해치상,37.130326779999997,126.916712099999998,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.081799889999999,126.816098600000004,"2","41590256",Ujeong-eup,우정읍
교통사고,37.135740550000001,126.911137199999999,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.112631129999997,126.898743199999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.174314140000000,126.938383999999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.214343229999997,127.036601099999999,"2","41590116",Jinan-dong,진안동
절도사건,37.130180830000000,126.918818900000005,"3","41590259",Hyangnam-eup,향남읍
횡령사건,37.204028000000001,127.103082999999998,"4","41590130",Cheonggye-dong,청계동
절도사건,37.199185980000003,127.077800100000005,"3","41590127",Bansong-dong,반송동
절도사건,37.203146650000001,126.981443200000001,"3","41590253",Bongdam-eup,봉담읍
교통사고,37.205461079999999,127.071477000000002,"2","41590127",Bansong-dong,반송동
강제추행,37.083577759999997,126.903831499999995,"5","41590259",Hyangnam-eup,향남읍
강제추행,37.083577759999997,126.903831499999995,"5","41590259",Hyangnam-eup,향남읍
쓰레기상습투기,37.235700000000001,127.065237999999994,"2","41590120",Banwol-dong,반월동
도로교통법위반,37.225062700000002,127.074233699999994,"2","41590128",Seogu-dong,석우동
절도사건,37.209527119999997,127.037432699999997,"3","41590117",Byeongjeom-dong,병점동
교통사고,37.222944320000003,126.947972300000004,"2","41590253",Bongdam-eup,봉담읍
재물손괴,37.217548559999997,127.034425499999998,"2","41590116",Jinan-dong,진안동
절도사건,37.096494900000003,126.939401300000000,"3","41590400",Yanggam-myeon,양감면
절도사건,37.126425640000001,126.913210899999996,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.198433999999999,127.106444999999994,"2","41590130",Cheonggye-dong,청계동
교통사고,37.191361590000000,127.070126999999999,"2","41590127",Bansong-dong,반송동
교통사고,37.206969999999998,127.072765000000004,"2","41590127",Bansong-dong,반송동
자살의심자,37.202493789999998,127.060904399999998,"4","41590127",Bansong-dong,반송동
사기사건,37.196101020000000,127.080368899999996,"3","41590127",Bansong-dong,반송동
절도사건,37.206249999999997,127.111778000000001,"3","41590131",Yeongcheon-dong,영천동
교통사고,37.205461079999999,127.071477000000002,"2","41590127",Bansong-dong,반송동
교통사고,37.073349270000001,126.834230599999998,"2","41590370",Jangan-myeon,장안면
재물손괴,37.200225820000000,127.031323599999993,"2","41590117",Byeongjeom-dong,병점동
교통사고,37.077481730000002,126.808039600000001,"2","41590370",Jangan-myeon,장안면
교통사고,37.244784099999997,126.946319200000005,"2","41590310",Maesong-myeon,매송면
교통사고,37.196101020000000,127.080368899999996,"2","41590127",Bansong-dong,반송동
절도사건,37.081799889999999,126.816098600000004,"3","41590256",Ujeong-eup,우정읍
교통사고,37.176240280000002,126.814510600000006,"2","41590262",Namyang-eup,남양읍
교통사고,37.206207059999997,126.779317699999993,"2","41590330",Mado-myeon,마도면
교통사고,37.206299190000003,127.075752600000001,"2","41590127",Bansong-dong,반송동
교통사고,37.130180830000000,126.918818900000005,"2","41590259",Hyangnam-eup,향남읍
강제추행,37.207398339999997,127.033732099999995,"5","41590116",Jinan-dong,진안동
절도사건,37.225724049999997,126.985947300000007,"3","41590124",Gian-dong,기안동
횡령사건,37.213568410000001,127.039446400000003,"4","41590116",Jinan-dong,진안동
미귀가자,37.202943210000001,126.788317899999996,"5","41590330",Mado-myeon,마도면
교통사고,37.186302949999998,127.068961999999999,"2","41590127",Bansong-dong,반송동
교통사고,37.206918170000002,127.075537199999999,"2","41590128",Seogu-dong,석우동
재물손괴,37.210980429999999,127.004250099999993,"2","41590125",Songsan-dong,송산동
절도사건,37.244784099999997,126.946319200000005,"3","41590310",Maesong-myeon,매송면
절도사건,37.203146650000001,126.981443200000001,"3","41590253",Bongdam-eup,봉담읍
교통사고,37.123726619999999,126.927461600000001,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.204452119999999,127.073334200000005,"2","41590127",Bansong-dong,반송동
절도사건,37.122850010000001,126.916300300000003,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.107620420000003,126.989069799999996,"2","41590400",Yanggam-myeon,양감면
절도사건,37.206988080000002,127.041660600000000,"3","41590117",Byeongjeom-dong,병점동
절도사건,37.116685539999999,126.684158499999995,"3","41590350",Seosin-myeon,서신면
교통사고,37.225724049999997,126.985947300000007,"2","41590124",Gian-dong,기안동
실종사건,37.192758759999997,127.072227999999996,"5","41590127",Bansong-dong,반송동
교통사고,37.172191589999997,126.950221999999997,"2","41590410",Jeongnam-myeon,정남면
강제추행,37.213086369999999,127.061398299999993,"5","41590118",Neung-dong,능동
절도사건,37.134774419999999,126.925228399999995,"3","41590259",Hyangnam-eup,향남읍
교통사고,37.205216299999996,127.113459100000000,"2","41590131",Yeongcheon-dong,영천동
도로교통법위반,37.210940149999999,127.062789499999994,"2","41590127",Bansong-dong,반송동
교통사고,37.211465799999999,127.080022299999996,"2","41590128",Seogu-dong,석우동
절도사건,37.202458100000001,127.129373900000004,"3","41590131",Yeongcheon-dong,영천동
절도사건,37.209401520000000,126.815669999999997,"3","41590262",Namyang-eup,남양읍
교통사고,37.172634000000002,127.084052000000000,"2","41590138",Banggyo-dong,방교동
킥스사건,37.112631129999997,126.898743199999998,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.209401520000000,126.815669999999997,"2","41590262",Namyang-eup,남양읍
절도사건,37.234558960000001,127.066764000000006,"3","41590120",Banwol-dong,반월동
절도사건,37.196094549999998,127.078058200000001,"3","41590127",Bansong-dong,반송동
교통사고,37.243551160000003,126.954143900000005,"2","41590310",Maesong-myeon,매송면
절도사건,37.190161879999998,127.073767399999994,"3","41590127",Bansong-dong,반송동
절도사건,37.133785060000001,127.011964500000005,"3","41590410",Jeongnam-myeon,정남면
재물손괴,37.208362360000002,126.816786800000003,"2","41590262",Namyang-eup,남양읍
절도사건,37.210962440000003,126.856002799999999,"3","41590262",Namyang-eup,남양읍
실종사건,37.196825169999997,127.072889799999999,"5","41590127",Bansong-dong,반송동
도로교통법위반,37.224010450000002,126.994805499999998,"2","41590123",Baeyang-dong,배양동
절도사건,37.207398339999997,127.033732099999995,"3","41590116",Jinan-dong,진안동
절도사건,37.205868920000000,127.062333199999998,"3","41590127",Bansong-dong,반송동
여성불안신고,37.217175599999997,126.976610399999998,"2","41590253",Bongdam-eup,봉담읍
절도사건,37.207781529999998,126.814235600000004,"3","41590262",Namyang-eup,남양읍
절도사건,37.196094549999998,127.078058200000001,"3","41590127",Bansong-dong,반송동
절도사건,37.129683389999997,126.914520400000001,"3","41590259",Hyangnam-eup,향남읍
절도사건,37.209762220000002,127.063617500000007,"3","41590127",Bansong-dong,반송동
국가인권위원회 자료제출,37.221388439999998,126.947965199999999,"2","41590253",Bongdam-eup,봉담읍
교통사고,37.130988150000000,126.915431900000002,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.126425640000001,126.913210899999996,"2","41590259",Hyangnam-eup,향남읍
교통사고,37.168678000000000,127.085667000000001,"2","41590138",Banggyo-dong,방교동
절도사건,37.129683389999997,126.914520400000001,"3","41590259",Hyangnam-eup,향남읍
절도사건,37.210980429999999,127.004250099999993,"3","41590125",Songsan-dong,송산동
절도사건,37.189190519999997,127.071898099999999,"3","41590127",Bansong-dong,반송동
절도사건,37.209762220000002,127.063617500000007,"3","41590127",Bansong-dong,반송동
교통사고,37.207747089999998,127.021096900000003,"2","41590125",Songsan-dong,송산동
절도사건,37.212621050000003,127.032953000000006,"3","41590116",Jinan-dong,진안동
횡령사건,37.204487649999997,127.074444499999998,"4","41590127",Bansong-dong,반송동
교통사고,37.207948389999999,127.069424999999995,"2","41590127",Bansong-dong,반송동
교통사고,37.206299190000003,127.075752600000001,"2","41590127",Bansong-dong,반송동
교통사고,37.208682260000003,127.061657199999999,"2","41590127",Bansong-dong,반송동
교통사고,37.208065879999999,127.017794800000004,"2","41590125",Songsan-dong,송산동
절도사건,37.209401520000000,126.815669999999997,"3","41590262",Namyang-eup,남양읍
쓰레기상습투기,37.198522349999998,126.939706099999995,"2","41590253",Bongdam-eup,봉담읍
도로교통법위반,37.171859009999999,126.999404699999999,"2","41590410",Jeongnam-myeon,정남면
교통사고,37.205662500000003,127.122919100000004,"2","41590131",Yeongcheon-dong,영천동
교통사고,37.213868380000001,127.041783400000000,"2","41590116",Jinan-dong,진안동
교통사고,37.218454070000000,127.056399200000001,"2","41590118",Neung-dong,능동
재물손괴,37.069608049999999,126.952053300000003,"2","41590400",Yanggam-myeon,양감면
